
32	38

32	40

32	42

33	33

33	33

33	33

33	33

33	33

33	34

33	34

33	34

33	34

33	34

33	34

33	34

33	34

33	35

33	35

33	35

33	35

33	35

33	35

33	35

33	35

33	35

33	35

33	36

33	36

33	38

33	38

33	38

33	40

33	42

33	42

33	42

33	42

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	35

34	36

34	36

34	37

34	37

34	37

34	37

34	37

34	40

34	40

34	42

35	36

35	36

35	36

35	36

35	36

35	36

35	36

35	36

35	36

35	36

35	36

35	36

35	36

35	36

35	36

35	36

35	36

35	36

35	37

35	37

35	37

35	38

35	38

35	38

35	38

35	41

35	41

35	41

36	36

36	36

36	36

36	36

36	36

36	36

36	36

36	37

36	38

36	38

36	38

36	38

36	38

36	38

36	38

36	38

36	38

36	38

36	38

36	38

36	38

36	41

36	41

36	41

36	42

36	42

36	42

36	42

36	44

37	38

37	38

37	38

37	38

37	38

37	38

37	38

37	38

37	38

37	38

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	39

37	40

37	40

37	40

37	40

37	40

37	40

37	40

37	40

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	39

38	40

38	40

38	40

38	40

38	40

38	40

38	40

38	40

38	40

38	40

38	40

38	40

38	40

38	40

38	42

38	42

38	42

39	39

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	40

39	41

39	41

39	41

39	41

39	41

39	41

39	41

39	41

39	42

40	40

40	40

40	40

40	40

40	40

40	40

40	40

40	40

40	40

40	40

40	40

40	41

40	41

40	41

40	41

40	41

40	41

40	41

40	42

40	42

40	42

40	42

40	42

40	42

40	42

40	42

40	42

40	42

41	41

41	41

41	41

41	41

41	41

41	41

41	41

41	41

41	41

41	41

41	42

41	42

41	42

41	42

41	42

41	42

41	42

41	42

41	42

41	43

41	43

41	43

41	44

41	44

41	44

42	42

42	43

42	43

42	43

42	43

42	43

42	43

42	43

42	43

42	43

42	43

42	43

42	43

42	43

42	43

42	43

42	43

42	43

42	43

42	44

42	44

42	44

43	43

43	43

43	43

43	43

43	43

43	43

43	43

43	43

43	43

43	43

43	44

43	44

43	44

43	44

43	44

43	44

43	44

44	44

44	44

44	44

44	44

44	44

44	44

44	44

44	44

44	44

44	44

44	44
